"Report.ID","Category.of.Incident","Country.of.Incident","Date.of.Incident","Subject","Full.Scientific.Name","Description.Notes","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common.Name","Latitude","Longitude","Citation","Full.citation","Broad.region","Study.location","link","presence","tree_cover","travel_time","r20mm_precip_extreme","txn_temp_min_extreme","cdd_dry_spells","gdp_2020"
"MOR929","2. Poaching / Illegal Harvesting","Indonesia","2008-11-01 00:00:00","Male tiger found caught injured by a snare - relocated to Leuser Ecosystem","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",-0.789275,113.921327,"","","","","",0,88,169,25.8999996185303,24.4370555877686,11.5,2385538.75
"MOR932","2. Poaching / Illegal Harvesting","Indonesia","2009-07-01 00:00:00","Female Sumatran Tiger Snared in Oil Palm Plantation","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",-0.789275,113.921327,"","","","","",0,88,169,25.8999996185303,24.4370555877686,11.5,2385538.75
"MOR12080","2. Poaching / Illegal Harvesting","Malaysia","2017-12-24 00:00:00","1 Tapir killed by a car and then skinned in Gua Musang, Kelantan","Tapirus indicus","",1,"Animalia","Chordata","Mammalia","Perissodactyla","Tapiridae","Tapirus","indicus","Asian Tapir, Indian Tapir, Malayan Tapir, Tapir de la India, Tapir à chabraque, Tapir à dos blanc, Tapir de l'Inde, Tapir malais",4.884279,101.968178,"","","","","",0,50,144,21.6000003814697,17.7559204101562,35.5,453749056
"MOR26534","2. Poaching / Illegal Harvesting","Malaysia","2019-12-12 00:00:00","Elephant poisoned in Kahang, Malaysia","Elephantidae","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",3.212957,101.865905,"","","","","",0,85.5999984741211,31,13.1000003814697,17.4842777252197,38.7999992370605,232206000
"MOR39919","2. Poaching / Illegal Harvesting","Malaysia","2005-03-01 00:00:00","1 serow in poached in Dabong, Kelantan - 1 fined","Capricornis sumatraensis","",1,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capricornis","sumatraensis","Mainland Serow, Serow, Southern Serow, Sumatran Serow, Serau, Serow de Sumatra, Capricorne de Sumatra",5.3784761,102.0088359,"","","","","",0,62.8000030517578,122,21.6000003814697,17.7559204101562,35.5,217719872
"MOR4102","2. Poaching / Illegal Harvesting","Malaysia","2016-02-15 00:00:00","A Trapped Tiger Rescued - Tapah","Panthera tigris","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Tiger, Tigre",4.201466,101.261372,"","","","","",0,51.7000007629395,25,11.5,20.7874431610107,41.7999992370605,678600576
"MOR30884","2. Poaching / Illegal Harvesting","Singapore","2019-10-06 00:00:00","Man fined S$5,000 for transporting a live pangolin in Singapore","Manis javanica","",1,"Animalia","Chordata","Mammalia","Pholidota","Manidae","Manis","javanica","Malayan Pangolin, Sunda Pangolin, Pangolín malayo, Pangolin javanais, Pangolin malais",1.400777,103.807046,"","","","","",0,0,0,14.6999998092651,20.400598526001,35.2000007629395,52455456768
"MOR1005","2. Poaching / Illegal Harvesting","Indonesia","2014-04-03 00:00:00","1 female Sumatran tiger rescued from a snare in Kaur Regency, Bengkulu Province","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",-4.521598,103.266348,"","","","","",0,57.2000007629395,77,17.5,25.9137020111084,16.2999992370605,45625176
"MOR1086","2. Poaching / Illegal Harvesting","Indonesia","2014-11-18 00:00:00","2 Sumatran elephants found dead (without tusks) in Tebo District, Jambi","Elephas maximus sumatranus","",2,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Sumatran Elephant",-1.3876198,102.1156573,"","","","","",0,52.0999984741211,12,11.1000003814697,22.1379489898682,11.3999996185303,64211596
"MOR1137","2. Poaching / Illegal Harvesting","Indonesia","2015-05-02 00:00:00","1 female Sumatran tiger killed by a wire snare in Ranah Pesisir district, Pesisir Selatan regency, West Sumatra","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",-1.83802,100.82367,"","","","","",0,47,82,40.5,20.3769874572754,8.39999961853027,17714998
"MOR19026","2. Poaching / Illegal Harvesting","Indonesia","2019-03-24 00:00:00","1 Suamtran tiger rescued from a snare in the Riau Ecosystem Restoration Forest Area","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",0.506688,102.695525,"","","","","",0,97.5,1120,9.10000038146973,20.437931060791,20.7000007629395,73297560
"MOR26335","2. Poaching / Illegal Harvesting","Indonesia","2019-12-02 00:00:00","Dead, skinned pangolin discovered on the edge of Jambi River [Batang Hari River]","Manis javanica","",1,"Animalia","Chordata","Mammalia","Pholidota","Manidae","Manis","javanica","Malayan Pangolin, Sunda Pangolin, Pangolín malayo, Pangolin javanais, Pangolin malais",-1.4814,102.634561,"","","","","",0,46.2999992370605,16,9.5,23.626745223999,9.60000038146973,33854524
"MOR27875","2. Poaching / Illegal Harvesting","Indonesia","2020-03-28 00:00:00","Female Sumatran tiger rescued from a poachers trap in Pelalawan, Riau","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",0.545878,102.430233,"","","","","",0,92.0999984741211,673,9.10000038146973,20.437931060791,20.7000007629395,28087210
"MOR27934","2. Poaching / Illegal Harvesting","Indonesia","2020-02-19 00:00:00","Female Sumatran tiger found dead in wire snare in Bengkulu","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",-4.049939,102.713512,"","","","","",0,56.0999984741211,176,30.3999996185303,24.6624431610107,8.80000019073486,25894644
"MOR28582","2. Poaching / Illegal Harvesting","Indonesia","2018-09-27 00:00:00","Female tiger killed in Muara Lembu, one suspect arrested","Panthera tigris","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Tiger, Tigre",-0.3871763,101.3490243,"","","","","",0,50.5999984741211,66,13.3000001907349,19.3847541809082,9.30000019073486,30643012
"MOR28777","2. Poaching / Illegal Harvesting","Indonesia","2020-05-18 00:00:00","1 tiger killed from a snare in Minas District, Siak Regency","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",0.835049,101.487152,"","","","","",0,58.2000007629395,43,8.69999980926514,19.2881717681885,13.1999998092651,40758860
"MOR30100","2. Poaching / Illegal Harvesting","Indonesia","2020-08-24 00:00:00","1 Sumatran tiger poached in Siak, Riau","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",0.8118812,101.7979613,"","","","","",0,85.6999969482422,225,9.10000038146973,20.437931060791,20.7000007629395,21185746
"MOR3197","2. Poaching / Illegal Harvesting","Indonesia","2015-09-18 00:00:00","1 Sumatran elephant poached in Bukit Barisan Selatan National Park","Elephas maximus sumatranus","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Sumatran Elephant",-5.2438049,104.0712509,"","","","","",0,82.0999984741211,225,17.5,25.9137020111084,16.2999992370605,5008208
"MOR34972","2. Poaching / Illegal Harvesting","Indonesia","2020-06-16 00:00:00","Asian golden cat killed by a boar trap in West Sumatra","Catopuma temminckii","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Catopuma","temminckii","Asian Golden Cat, Golden Cat, Temminck's Cat, Gato dorado asiático, Chat de Temminck, Chat doré d'Asie",-0.1949698,100.3997837,"","","","","",0,60.7000007629395,7,13.3000001907349,19.3847541809082,9.30000019073486,134538800
"MOR4100","2. Poaching / Illegal Harvesting","Indonesia","2016-02-11 00:00:00","A Sumatran Elephant found dead in Jambi","Elephas maximus sumatranus","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Sumatran Elephant",-1.1273071,102.4609873,"","","","","",0,85,143,11.1000003814697,22.1379489898682,11.3999996185303,9190228
"MOR41452","2. Poaching / Illegal Harvesting","Indonesia","2020-12-20 00:00:00","1 tigress freed from a trap in Riau","Panthera tigris","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Tiger, Tigre",0.293347,101.706829,"","","","","",0,85.0999984741211,53,9.10000038146973,20.437931060791,20.7000007629395,21406516
"MOR4177","2. Poaching / Illegal Harvesting","Indonesia","2016-03-07 00:00:00","Tiger caught in snare, killed and meat distributed for consumption","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",1.875371,99.267471,"","","","","",0,77.3000030517578,263,11.5,22.3353118896484,13.6000003814697,54081100
"MOR43067","2. Poaching / Illegal Harvesting","Indonesia","2014-06-01 00:00:00","1 Elephant poached in Lubuk Kembang Bunga, Riau","Elephas maximus sumatranus","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Sumatran Elephant",-0.327564,101.913478,"","","","","",0,64.6999969482422,364,11.1000003814697,22.1379489898682,11.3999996185303,26750558
"MOR4332","2. Poaching / Illegal Harvesting","Indonesia","2016-03-18 00:00:00","A Sumatran Serow saved from local's trap","Capricornis sumatraensis","",1,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capricornis","sumatraensis","Mainland Serow, Serow, Southern Serow, Sumatran Serow, Serau, Serow de Sumatra, Capricorne de Sumatra",2.5739706,99.0709315,"","","","","",0,80.4000015258789,32,11.5,22.3353118896484,13.6000003814697,63682860
"MOR4379","2. Poaching / Illegal Harvesting","Indonesia","2016-04-12 00:00:00","A tiger cub saved after trapped in poachers snare","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",1.261643,99.578475,"","","","","",0,78.9000015258789,251,16.2000007629395,20.2577362060547,10.3999996185303,40990344
"MOR60562","2. Poaching / Illegal Harvesting","Indonesia","2023-05-20 00:00:00","1 tiger rescued from a snare in Pastap Julu, Mandailing Natal Regency, North Sumatra - later died of injuries","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",0.6326394,99.6091964,"","","","","",0,75,222,16.2000007629395,20.2577362060547,10.3999996185303,9742833
"MOR60897","2. Poaching / Illegal Harvesting","Indonesia","2023-05-16 00:00:00","1 female tiger killed by a boar trap in Tanjuang Baringin, Pasaman Regency, West Sumatra","Panthera tigris sumatrae","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Sumatran Tiger",0.086932,100.1757291,"","","","","",0,70.0999984741211,64,8.69999980926514,19.2881717681885,13.1999998092651,85527736
"MOR10240","2. Poaching / Illegal Harvesting","Malaysia","2017-09-25 00:00:00","1 adult male elephant found dead (without tusks) near Sungai Koyah, Kinabatangan, Sabah","Elephas maximus borneensis","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Borneo Pygmy Elephant",5.313238,118.006867,"","","","","",0,53.1000022888184,24,20.3999996185303,24.8042793273926,17.2999992370605,72565608
"MOR11717","2. Poaching / Illegal Harvesting","Malaysia","2017-11-14 00:00:00","1 Bornean Pygmy elephant found dead in Cenderamata Plantation, Tawau","Elephas maximus borneensis","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Borneo Pygmy Elephant",4.349975,117.503609,"","","","","",0,77.0999984741211,132,20.3999996185303,24.8042793273926,17.2999992370605,36737824
"MOR26533","2. Poaching / Illegal Harvesting","Malaysia","2019-12-09 00:00:00","Pygmy elephant found dead from suspected poisoning in Kampung Perpaduan Skim Bagahak, Sabah","Elephas maximus borneensis","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Borneo Pygmy Elephant",4.9811414,118.6126301,"","","","","",0,61.2000007629395,68,28.2000007629395,25.7576789855957,16.2000007629395,56375316
"MOR32593","2. Poaching / Illegal Harvesting","Malaysia","2021-01-20 00:00:00","1 pygmy elephant killed and parts removed in Tongod oil palm plantation, Sabah","Elephas maximus borneensis","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Borneo Pygmy Elephant",5.278191,117.088633,"","","","","",0,93.5999984741211,148,20.3999996185303,24.8042793273926,17.2999992370605,23500794
"MOR34249","2. Poaching / Illegal Harvesting","Malaysia","2019-10-19 00:00:00","1 pygmy elephant found dead (tusks removed) in Beluran district","Elephas maximus borneensis","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Elephas","maximus","Borneo Pygmy Elephant",5.7540801,117.709898,"","","","","",0,60.5,18,33.5,23.9324531555176,18.6000003814697,47539340
"MOR3494","2. Poaching / Illegal Harvesting","Malaysia","2016-01-16 00:00:00","Sun Bear - Carcass Floating in Kinabatangan River","Helarctos malayanus","",1,"Animalia","Chordata","Mammalia","Carnivora","Ursidae","Helarctos","malayanus","Malayan Sun Bear, Sun Bear, Oso de los cocoteros, Oso de sol, Oso malayo, Ours des cocotiers, Ours malais",5.6387392,118.2787244,"","","","","",0,44.8999977111816,131,33.5,23.9324531555176,18.6000003814697,97017976
"MOR41588","2. Poaching / Illegal Harvesting","Colombia","2020-10-01 00:00:00","1 Ocelot killed in Campoalegre, Yacopí","Leopardus pardalis","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","pardalis","Ocelot, Gato onza, Manigordo, Ocelote",5.6047397,-74.4979692,"","","","","",0,29.2000007629395,152,144.300003051758,24.7427062988281,10.3000001907349,21767082
"MOR30095","2. Poaching / Illegal Harvesting","Congo, Democratic Republic of The","2020-08-31 00:00:00","1 okapi & 7 leopards poached in Sankuru Province","Panthera pardus","",7,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","pardus","Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",-2.2951559,23.2622262,"","","","","",0,99.9000015258789,669,30.3999996185303,24.6505832672119,26.5,823672.375
"MOR30217","2. Poaching / Illegal Harvesting","Congo, Democratic Republic of The","2020-09-19 00:00:00","1 leopard poached in Bofuli village, Tshuapa Province - 1 charged","Panthera pardus","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","pardus","Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",-1.053169,23.3509467,"","","","","",0,99.3000030517578,456,28.5,24.1469879150391,22.3999996185303,3069842.5
"MOR1309","2. Poaching / Illegal Harvesting","Lao People's Democratic Republic","2008-12-01 00:00:00","One tiger killed in Xe Sap National Protected Area","Panthera tigris","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","tigris","Tiger, Tigre",14.5608543,106.0640179,"","","","","",0,93.9000015258789,731,14.8999996185303,24.8155498504639,34.5,878968.3125
"MOR28196","2. Poaching / Illegal Harvesting","Cameroon","2018-01-24 00:00:00","1 elephant poached in Koumela, East Region - 3 convicted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",6,12.5,"","","","","",0,0,179,34.7999992370605,26.075475692749,93.3000030517578,2445809
"MOR17023","2. Poaching / Illegal Harvesting","Guinea","2018-01-01 00:00:00","1 leopard poached in Dabola - 2 charged","Panthera pardus","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","pardus","Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",10.7356956,-11.2905784,"","","","","",0,9,68,27.2000007629395,25.980993270874,82.6999969482422,4836276.5
"MOR17079","2. Poaching / Illegal Harvesting","Liberia","2012-09-01 00:00:00","2 elephant poachers arrested in Liberia","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",6.428055,-9.429499,"","","","","",0,78.9000015258789,140,45.4000015258789,26.3956031799316,6.59999990463257,3234840
"MOR20871","2. Poaching / Illegal Harvesting","Liberia","2019-03-01 00:00:00","Elephant poacher arrested in Sapo National Park","Loxodonta","",4,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",5.4120144,-8.6804954,"","","","","",0,97.1999969482422,446,26.5,26.3176765441895,6.59999990463257,886827.9375
"MOR34506","2. Poaching / Illegal Harvesting","Cote d'Ivoire","2020-04-29 00:00:00","1 gazelle poached in Comoé National Park -  1 convicted","Gazella","",1,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","","",9,-3.5009891,"","","","","",0,0,205,23.7999992370605,25.992115020752,64.1999969482422,1866078.25
"MOR38987","2. Poaching / Illegal Harvesting","Liberia","2021-10-11 00:00:00","2 elephants poached in Lofa County - 2 arrested","Loxodonta","",2,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",7.8649413,-10.5357027,"","","","","",0,79.2999954223633,176,52.9000015258789,26.3529357910156,24.6000003814697,2632264.25
"MOR43053","2. Poaching / Illegal Harvesting","Guinea","2014-06-28 00:00:00","1 Elephant poached in Kankan Reserve - 1 convicted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",10.3835169,-9.3069354,"","","","","",0,0,0,23.2000007629395,25.9388008117676,76.5999984741211,72226496
"MOR53325","2. Poaching / Illegal Harvesting","Cote d'Ivoire","2022-08-07 00:00:00","2 poachers arrested in Comoé National Park","Bovidae","",NA,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","","","Cattle / Bison / Buffalo / Antelopes / Sheep / Goats",9,-3.5009891,"","","","","",0,0,205,23.7999992370605,25.992115020752,64.1999969482422,1866078.25
"MOR13725","2. Poaching / Illegal Harvesting","Uganda","2018-04-01 00:00:00","11 lions poisoned in Queen Elizabeth National Park","Panthera leo","",8,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","leo","Lion, León, Lion d'Afrique",0.010089,30.075189,"","","","","",0,11.8999996185303,48,40,23.4659423828125,16.8999996185303,29226560
"MOR30649","2. Poaching / Illegal Harvesting","Uganda","2010-09-01 00:00:00","2 elephants poached in Toro-Semliki Wildlife Reserve - 1 arrested","Elephantidae","",2,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",0.829915,30.057742,"","","","","",0,0,248,40,23.4659423828125,16.8999996185303,29257326
"MOR57972","2. Poaching / Illegal Harvesting","Uganda","2005-05-01 00:00:00","6 reedbuck, 2 bushbuck & 1 oribi poached in Queen Elizabeth National Park - 2 convicted","Redunca","",6,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Redunca","","Reedbuck",-0.164072,30.020253,"","","","","",0,11.3000001907349,43,54.2000007629395,23.5631084442139,18.2000007629395,24380782
"MOR12926","2. Poaching / Illegal Harvesting","Congo","2017-07-01 00:00:00","10 elephants poached in Odzala-Kokoua National Park - 2 convicted","Loxodonta","",10,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",1.3206287,14.8454619,"","","","","",0,99.9000015258789,2016,15,24.9109439849854,14.5,835149
"MOR16252","2. Poaching / Illegal Harvesting","Congo","2018-08-01 00:00:00","1 gorilla & 1 elephant poached in Ntokou-Pikounda National Park - 1 convicted, 1 acquitted","Elephantidae","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",0.3138046,16.5385799,"","","","","",0,98.1999969482422,1792,16.7000007629395,24.8270816802979,24,1396420
"MOR18127","2. Poaching / Illegal Harvesting","Congo","2018-10-31 00:00:00","4 elephants poached in Nouabalé-Ndoki National Park - 4 convicted","Elephantidae","",4,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",2.466667,16.45,"","","","","",0,99.9000015258789,2164,17.2999992370605,25.17262840271,37.4000015258789,1407915.125
"MOR18693","2. Poaching / Illegal Harvesting","Congo","2018-11-27 00:00:00","1 giant pangolin poached in Nouabale-Ndoki National Park - 1 convicted","Smutsia gigantea","",1,"Animalia","Chordata","Mammalia","Pholidota","Manidae","Smutsia","gigantea","Giant Ground Pangolin, Giant Pangolin, Pangolín gigante, Grand pangolin, Pangolin géant",2.466667,16.45,"","","","","",0,99.9000015258789,2164,17.2999992370605,25.17262840271,37.4000015258789,1407915.125
"MOR27626","2. Poaching / Illegal Harvesting","Cameroon","2012-07-01 00:00:00","1 elephant killed in East Region - 1 acquitted","Loxodonta africana","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","africana","African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",3.9505128,13.914399,"","","","","",0,99.9000015258789,170,15.6000003814697,25.7322025299072,44.4000015258789,2474365.25
"MOR27633","2. Poaching / Illegal Harvesting","Cameroon","2013-01-01 00:00:00","4 elephants poached in the Dja Biosphere Reserve - 3 arrested","Loxodonta","",4,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",3,13,"","","","","",0,99.9000015258789,892,13.1999998092651,25.7864208221436,35.2999992370605,2144289
"MOR28188","2. Poaching / Illegal Harvesting","Cameroon","2017-11-08 00:00:00","1 elephant poached in Lobeke National Park - 1 acquitted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",2.292747,15.688179,"","","","","",0,100,921,13.3999996185303,25.2927894592285,34,677625.1875
"MOR28813","2. Poaching / Illegal Harvesting","Cameroon","2016-01-01 00:00:00","2 elephants poached in Boumba Bek National Park - 3 convicted","Loxodonta","",2,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",2.918277,14.752094,"","","","","",0,99.9000015258789,575,16,25.7762641906738,53.0999984741211,2546572
"MOR29880","2. Poaching / Illegal Harvesting","Cameroon","2020-08-19 00:00:00","1 leopard poached in Meyomessi, South Region","Panthera pardus","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","pardus","Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",2.816161,12.195683,"","","","","",0,99.8000030517578,142,13.1999998092651,25.7864208221436,35.2999992370605,14018890
"MOR30742","2. Poaching / Illegal Harvesting","Cameroon","2013-02-10 00:00:00","23 elephants poached in Nki National Park","Elephantidae","",23,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",2.13867,14.68239,"","","","","",0,99.9000015258789,1238,13.3000001907349,25.3546028137207,24.3999996185303,634512
"MOR33043","2. Poaching / Illegal Harvesting","Congo","2019-01-01 00:00:00","1 leopard poached in Mielekouka, Sangha Department - 1 convicted","Panthera pardus","",1,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Panthera","pardus","Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",1.3206287,14.8432732,"","","","","",0,99.9000015258789,2016,15,24.9109439849854,14.5,835149
"MOR33198","2. Poaching / Illegal Harvesting","Cameroon","2017-01-01 00:00:00","Suspected elephant hunting in Bertoua, East Region - 4 convicted","Loxodonta","",NA,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",4.5776222,13.6608123,"","","","","",0,10.3999996185303,0,21.2999992370605,25.9168281555176,73.4000015258789,21241240
"MOR33218","2. Poaching / Illegal Harvesting","Cameroon","2019-01-01 00:00:00","1 elephant shot in Boumba Bek National Park - 1 died at the scene, 2 other suspects","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",2.918277,14.752094,"","","","","",0,99.9000015258789,575,16,25.7762641906738,53.0999984741211,2546572
"MOR33289","2. Poaching / Illegal Harvesting","Cameroon","2018-08-01 00:00:00","1 elephant poached in Zoulabot Ancien - 3 convicted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",3.3109199,14.0544319,"","","","","",0,100,295,15.6000003814697,25.7322025299072,44.4000015258789,11170947
"MOR34216","2. Poaching / Illegal Harvesting","Congo","2019-04-01 00:00:00","4 elephants poached in Messock-Dja Park - 1 convicted","Elephantidae","",4,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",2.20126,14.59994,"","","","","",0,99.9000015258789,1197,13.3000001907349,25.3546028137207,24.3999996185303,724165.875
"MOR34219","2. Poaching / Illegal Harvesting","Congo","2019-07-01 00:00:00","4 gazelles & 1 giant pangolin poached at Tala-Tala, Sangha Department - 4 convicted","Gazella","",4,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","","",1.9405333,15.28695448,"","","","","",0,99.9000015258789,870,13.3999996185303,25.2927894592285,34,16966022
"MOR34220","2. Poaching / Illegal Harvesting","Congo","2018-10-01 00:00:00","3 elephants poached in Seka village, Sangha Department - 2 convicted","Loxodonta","",3,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",1.3206287,14.8454619,"","","","","",0,99.9000015258789,2016,15,24.9109439849854,14.5,835149
"MOR34224","2. Poaching / Illegal Harvesting","Congo","2016-01-01 00:00:00","warthogs poached in Moubemba forest - 1 convicted","Phacochoerus africanus","",NA,"Animalia","Chordata","Mammalia","Artiodactyla","Suidae","Phacochoerus","africanus","Common Warthog",-1.783333,16.45,"","","","","",0,91.4000015258789,762,18.8999996185303,25.144947052002,19.5,1164501.125
"MOR34966","2. Poaching / Illegal Harvesting","Congo","2018-01-01 00:00:00","1 blue duiker & 1 chimpanzee poached in Adjala, Sangha Department - 1 convicted, 1 acquitted","Philantomba monticola","",1,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Philantomba","monticola","Blue Duiker, Cefalofo azul, Duiquero azul, Céphalophe bleu",2.0333329,15.1412452,"","","","","",0,99.9000015258789,755,13.3999996185303,25.2927894592285,34,1720893.75
"MOR34983","2. Poaching / Illegal Harvesting","Congo","2017-07-01 00:00:00","1 elephant poached in Ndoki 2 area - 2 convicted, 2 acquitted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",2.466667,16.45,"","","","","",0,99.9000015258789,2164,17.2999992370605,25.17262840271,37.4000015258789,1407915.125
"MOR34988","2. Poaching / Illegal Harvesting","Congo","2018-01-01 00:00:00","attempted elephant poaching in Congo - 1 acquitted","Loxodonta","",NA,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",2.0318355,15.2079965,"","","","","",0,96.7000045776367,801,13.3999996185303,25.2927894592285,34,14771370
"MOR34996","2. Poaching / Illegal Harvesting","Congo","2017-11-03 00:00:00","1 elephant poached in Sangha Department - 3 convicted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",1.466233,15.406808,"","","","","",0,99.9000015258789,1214,13.3999996185303,25.2927894592285,34,851843.875
"MOR34997","2. Poaching / Illegal Harvesting","Congo","2017-01-01 00:00:00","1 elephant poached in the Nouabale-Ndoki National Park - 2 convicted","Loxodonta","",1,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","Loxodonta","","African elephants",2.466667,16.45,"","","","","",0,99.9000015258789,2164,17.2999992370605,25.17262840271,37.4000015258789,1407915.125
"MOR35000","2. Poaching / Illegal Harvesting","Congo","2017-12-01 00:00:00","attempted elephant poaching in Odzala-Kokoua National Park - 3 convicted","Elephantidae","",NA,"Animalia","Chordata","Mammalia","Proboscidea","Elephantidae","","","Elephants / Mammoths",1.3206287,14.8454619,"","","","","",0,99.9000015258789,2016,15,24.9109439849854,14.5,835149
